Date,Date Sort,Day,Church,Address,Phone,Communities Served,Category,Time,End Time,Service Name,Language,Location,Notes
"Mon, Mar 02, 2026",2026-03-02,Monday,St. Mary Magdalene,"473 S Roys Ave, Columbus",(614) 274-1121,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,8:30 AM,,Holy Hour,english,St. Mary Magdalene,exposition
"Mon, Mar 02, 2026",2026-03-02,Monday,St. Paul the Apostle,"313 N State St, Westerville",(614) 882-2109,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,3:00 PM,,Divine Mercy Chaplet,English,,
"Mon, Mar 02, 2026",2026-03-02,Monday,St. Paul the Apostle,"313 N State St, Westerville",(614) 882-2109,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,6:30 PM,,Rosary,English,,
"Mon, Mar 02, 2026",2026-03-02,Monday,St. Pius X,"1051 Waggoner Rd, Reynoldsburg",(614) 866-2859,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,9:30 AM,,Rosary,English,,note: follows 08:30 Mass
"Mon, Mar 02, 2026",2026-03-02,Monday,Ascension,"555 S Main St, Johnstown",(740) 967-7871,Canal Winchester; Groveport; Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,8:00 AM,,{Type},English,Church,note: Monday; Wednesday; Thursday; Friday
"Mon, Mar 02, 2026",2026-03-02,Monday,St. Timothy,"1088 Thomas Ln, Columbus",(614) 451-2671,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,TBD,,Catechesis of the Good Shepherd Level III Class,English,,check bulletin
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Christ the King,"2777 E Livingston Ave, Columbus",(614) 237-0401,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:45 AM,,Mass,english,Christ the King,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Holy Family,"584 W Broad St, Columbus",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:15 PM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Holy Spirit,"4383 E Broad St, Whitehall",(614) 861-1521,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,,check bulletin
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Immaculate Conception Church,"414 E N Broadway, Columbus",(614) 267-9241,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:15 PM,,Mass,English,Immaculate Conception Parish,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Oratory of St. Leo,"221 Hanford St, Columbus",614-443-7685,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:00 PM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,"Our Lady of Guadalupe, Star of the New Evangelization","154 E Patterson Ave, Columbus",(614) 262-0390,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:30 PM,,Mass,english,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,"Our Lady of Guadalupe, Star of the New Evangelization","154 E Patterson Ave, Columbus",(614) 262-0390,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:00 PM,,Mass,spanish,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Our Lady of Lourdes,"1033 W Fifth St, Marysville",(937) 644-6020,Hilliard,Mass,5:30 PM,,Mass,english,Our Lady of Lourdes,note: Tue only
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Our Lady of Lourdes,"1033 W Fifth St, Marysville",(937) 644-6020,Hilliard,Mass,5:30 PM,,Mass,english,Our Lady of Lourdes,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Our Lady of Mount Carmel,"5133 Walnut Rd SE, Buckeye Lake",(740) 928-3266,Canal Winchester; Groveport,Mass,8:00 AM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Our Lady of Peace,"20 E Dominion Blvd, Columbus",(614) 263-8824,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:30 PM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Our Lady of Perpetual Help Church,"3730 Broadway, Grove City",(614) 875-3322,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,English,,"Mon, Tue, Wed, Thu, Fri, Sat; Tuesday 08:30 is all-school Mass. Public is welcome!"
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Our Lady of Victory,"1559 Roxbury Rd, Columbus",(614) 488-2428,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,english,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Resurrection,"6300 E Dublin - Granville Rd, New Albany",(614) 855-1400,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:00 PM,,Mass,english,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Resurrection,"6300 E Dublin - Granville Rd, New Albany",(614) 855-1400,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,Seton Parish,"600 Hill Rd N, Pickerington",(614) 833-0482,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Public Mass,English,,livestream
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St Edward the Confessor,"785 Newark-Granville Rd, Granville",(740) 587-3254,Canal Winchester,Mass,9:00 AM,,Mass,English,Church of St. Edward the Confessor,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Agatha,"1860 Northam Rd, Upper Arlington",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Agnes,"2364 W Mound St, Columbus",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:00 PM,,Mass,spanish,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Agnes,"2364 W Mound St, Columbus",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:30 AM,,Mass,english,St. Andrew,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:30 AM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,english,St. Andrew,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Bernadette,"1343 Wheeling Rd, Lancaster",(740) 654-1893,Canal Winchester; Groveport,Mass,8:20 AM,,Mass,english,St. Bernadette,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Brendan the Navigator,"4475 Dublin Rd, Hilliard",(614) 876-1272,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:30 AM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Brendan the Navigator,"4475 Dublin Rd, Hilliard",(614) 876-1272,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,English,,"Tue, Thu, Fri; livestream on Tue; Thu; Fri"
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Brigid of Kildare,"7179 Avery Rd, Dublin",(614) 761-3734,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,St. Brigid of Kildare Church,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Catharine,"500 S Gould Rd, Columbus",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,english,St. Catharine,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Cecilia,"434 Norton Rd, Columbus",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:15 AM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Christopher,"1420 Grandview Ave, Columbus",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:00 PM,,Mass,english,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Francis of Assisi,"386 Buttles Ave, Columbus",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,English,St. Francis of Assisi,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. James the Less,"1652 Oakland Park Ave, Columbus",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:00 PM,,Mass,spanish,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. James the Less,"1652 Oakland Park Ave, Columbus",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,English,Church,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Joan of Arc,"10700 Liberty Rd S, Powell",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,English,St. Joan of Arc,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. John Neumann,"9633 E State Rt 37, Sunbury",(740) 965-1358,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:00 PM,,Mass,english,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. John XXIII,"5170 Winchester Southern Rd NW, Canal Winchester",(614) 920-1563,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:00 PM,,Mass,English,St. John XXIII Church,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. John the Baptist,"720 Hamlet St, Columbus",(614) 294-5319,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:00 PM,,Mass,English,St. John the Baptist,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Joseph,"308 Elm St, Sugar Grove",(740) 654-1893,Canal Winchester; Groveport,Mass,12:00 PM,,Mass,English,,Please see bulletin or call.
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Joseph,"140 W Ave, Plain City",(614) 873-8850,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:30 PM,,Mass,English,Church,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Joseph,"134 W Mound St, Circleville",(740) 477-2549,Canal Winchester; Groveport; Grove City,Mass,7:00 PM,,Mass,english,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Joseph Cathedral,"212 E Broad St, Columbus",(614) 224-1295,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:05 PM,,Mass,english,St. Joseph Cathedral,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Josephine Bakhita Parish,"6077 Sharon Woods Blvd, Columbus",(614) 891-0150,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Leonard,"57 Dorsey Mill Rd, Heath",17405225270,Canal Winchester,Mass,12:00 PM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Margaret of Cortona,"1600 N Hague Ave, Columbus",(614) 279-1690,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Mary,"82 E William St, Delaware",(740) 363-4641,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:30 PM,,Mass,English,,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Mary,"5684 Rd, Groveport",16144971324,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:30 PM,,Mass,English,St. Mary,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Mary Magdalene,"473 S Roys Ave, Columbus",(614) 274-1121,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:00 PM,,Mass,spanish,St. Mary Magdalene,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Mary Magdalene,"473 S Roys Ave, Columbus",(614) 274-1121,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,english,St. Mary Magdalene,
"Tue, Mar 03, 2026",2026-03-03,Tuesday,St. Mary of the Assumption,"684 S 3rd St, Columbus",(614) 445-9668,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:30 PM,,Mass,English,St. Mary,
